0.356,0.388,0.371,0.373,0.372
0.358,0.5,0.464,0.484,0.481
0.45,0.483,0.444,0.438,0.435
0.524,0.475,0.463,0.447,0.446
0.362,0.34,0.326,0.302,0.301
0.605,0.492,0.485,0.47,0.469
0.418,0.397,0.384,0.375,0.374
0.333,0.3,0.289,0.272,0.271
0.419,0.47,0.441,0.429,0.428
0.373,0.374,0.362,0.342,0.34
0.421,0.416,0.38,0.367,0.364
0.41,0.413,0.393,0.394,0.391
0.37,0.406,0.374,0.404,0.401
0.427,0.402,0.381,0.377,0.374
0.48,0.49,0.468,0.466,0.465
0.463,0.455,0.42,0.442,0.44
0.44,0.443,0.423,0.421,0.419
0.396,0.418,0.405,0.435,0.433
0.427,0.43,0.41,0.388,0.386
0.486,0.442,0.427,0.435,0.433
0.474,0.428,0.413,0.406,0.404
0.401,0.441,0.408,0.401,0.399
0.417,0.425,0.412,0.363,0.362
0.347,0.311,0.294,0.304,0.302
0.356,0.425,0.395,0.384,0.38
0.369,0.487,0.462,0.466,0.464
0.472,0.447,0.429,0.426,0.424
0.394,0.39,0.371,0.367,0.365
0.404,0.435,0.413,0.417,0.414
0.398,0.37,0.359,0.346,0.345
0.392,0.41,0.396,0.371,0.37
0.495,0.471,0.453,0.463,0.46
0.505,0.459,0.446,0.43,0.429
0.473,0.479,0.471,0.474,0.473
0.422,0.413,0.4,0.411,0.409
0.435,0.536,0.521,0.51,0.509
0.475,0.416,0.405,0.391,0.39
0.417,0.479,0.453,0.429,0.425
0.359,0.35,0.34,0.312,0.311
0.357,0.474,0.436,0.417,0.415
0.394,0.377,0.367,0.369,0.368
0.588,0.492,0.483,0.479,0.477
0.304,0.291,0.275,0.266,0.266
0.353,0.399,0.373,0.379,0.377
0.345,0.335,0.321,0.298,0.297
0.397,0.386,0.375,0.349,0.348
0.45,0.434,0.416,0.437,0.436
0.387,0.435,0.419,0.411,0.409
0.461,0.433,0.413,0.405,0.404
0.238,0.36,0.347,0.279,0.278
