0.525,0.41,0.51,0.353,0.471
0.524,0.446,0.52,0.41,0.488
0.524,0.488,0.513,0.434,0.472
0.507,0.481,0.447,0.431,0.408
0.584,0.33,0.504,0.285,0.429
0.482,0.51,0.437,0.488,0.414
0.577,0.368,0.498,0.303,0.453
0.552,0.294,0.481,0.222,0.409
0.61,0.474,0.577,0.428,0.54
0.621,0.399,0.53,0.355,0.51
0.586,0.419,0.515,0.327,0.462
0.532,0.437,0.5,0.383,0.473
0.539,0.39,0.535,0.348,0.494
0.524,0.418,0.504,0.38,0.455
0.464,0.501,0.45,0.478,0.427
0.49,0.471,0.48,0.406,0.384
0.545,0.504,0.51,0.442,0.481
0.62,0.416,0.566,0.376,0.541
0.595,0.442,0.502,0.393,0.443
0.49,0.496,0.481,0.457,0.433
0.504,0.436,0.474,0.399,0.449
0.534,0.433,0.522,0.385,0.485
0.515,0.373,0.464,0.323,0.382
0.604,0.335,0.558,0.271,0.499
0.604,0.454,0.585,0.363,0.531
0.629,0.498,0.599,0.437,0.568
0.525,0.467,0.505,0.439,0.478
0.608,0.418,0.563,0.366,0.515
0.583,0.455,0.537,0.422,0.513
0.5,0.391,0.498,0.352,0.46
0.56,0.395,0.495,0.321,0.441
0.555,0.503,0.523,0.449,0.469
0.497,0.484,0.475,0.444,0.442
0.551,0.478,0.505,0.445,0.48
0.483,0.423,0.474,0.355,0.424
0.537,0.46,0.514,0.399,0.485
0.515,0.41,0.438,0.377,0.386
0.564,0.412,0.531,0.373,0.491
0.558,0.397,0.505,0.318,0.45
0.602,0.419,0.563,0.314,0.497
0.611,0.44,0.568,0.352,0.513
0.454,0.51,0.43,0.491,0.401
0.613,0.327,0.527,0.231,0.459
0.606,0.376,0.542,0.301,0.487
0.638,0.32,0.558,0.252,0.511
0.501,0.367,0.477,0.327,0.431
0.559,0.444,0.531,0.407,0.491
0.598,0.467,0.573,0.387,0.536
0.528,0.44,0.496,0.411,0.455
0.634,0.339,0.554,0.215,0.502
