24.59,18.659,23.606,21.201,24.116
27.241,22.178,25.842,24.588,26.603
25.573,17.265,23.6,20.461,23.919
24.195,19.041,22.946,20.364,23.174
28.008,23.832,27.103,26.665,28.333
22.384,19.233,20.718,20.645,21.584
26.455,22.65,25.09,24.847,26.141
24.317,20.613,23.847,22.58,24.587
28.027,23.649,26.916,26.273,27.808
26.99,20.448,24.533,23.023,25.757
24.605,20.61,23.755,23.192,24.877
22.861,20.23,22.517,21.75,22.802
27.718,21.967,26.68,24.622,27.102
26.054,20.816,24.005,23.588,25.463
23.443,19.427,23.027,20.826,23.303
25.869,21.333,24.995,23.745,25.784
27.182,20.869,25.275,22.694,26.247
25.873,19.979,23.118,22.493,24.226
25.311,21.203,24.209,22.542,24.758
23.858,20.188,22.852,22.104,23.484
26.076,21.992,25.079,23.927,25.841
25.152,21.206,24.505,23.53,25.257
27.159,22.652,25.93,25.346,27.199
27.602,21.657,26.017,23.899,26.718
26.18,19.017,23.929,22.234,25.21
25.064,20.387,24.111,22.547,25.008
26.783,21.484,24.869,23.946,25.813
25.779,18.964,22.775,21.356,23.995
26.365,22.866,26.044,24.473,26.337
25.583,21.251,24.784,23.531,25.43
24.386,18.869,24.007,20.787,24.315
24.986,20.704,24.021,22.855,24.583
26.897,21.974,25.104,24.027,26.31
23.887,19.18,23.032,20.935,23.54
25.891,20.172,23.418,22.886,25.128
23.253,20.665,22.642,22.416,23.255
27.736,22.146,26.029,24.812,27.308
28.147,24.361,27.061,26.129,27.537
26.975,20.57,26.291,24.555,27.33
26.71,22.008,24.58,24.366,26.277
22.102,18.298,20.434,19.863,21.244
27.352,24.079,27.539,26.437,28.292
26.511,20.764,25.123,22.934,25.781
27.315,22.036,25.753,24.588,27.07
23.228,19.906,22.533,21.514,23.031
26.559,20.836,24.34,23.277,25.836
26.977,21.27,25.541,23.945,26.257
24.144,20.143,23.488,22.139,24.121
31.428,24.902,28.78,28.377,30.067
23.192,18.841,22.797,21.086,23.391
26.377,21.321,25.332,24.099,26.125
27.021,19.806,21.667,22.739,24.254
26.565,20.743,23.861,22.701,25.071
26.622,22.489,25.727,25.102,26.807
28.008,23.373,26.291,26.455,27.856
28.922,24.085,27.938,26.909,29.032
27.162,21.68,26.035,24.115,26.79
20.204,16.594,19.033,17.803,19.193
26.767,21.497,26.321,24.333,26.922
21.827,19.287,21.122,20.76,21.649
23.952,19.007,23.018,20.87,23.529
27.204,20.733,24.271,23.391,25.738
27.168,23.814,26.782,25.138,27.153
27.287,22.32,26.256,24.531,27.03
28.058,22.097,24.737,25.686,27.378
25.795,18.683,24.938,22.098,25.965
27.838,22.496,26.606,25.113,27.548
27.044,23.569,26.275,25.409,26.949
25.47,21.223,24.752,23.5,25.388
24.391,21.389,24.047,23.256,24.962
26.382,22.607,26.393,24.872,27.203
25.557,18.892,23.161,22.734,24.807
24.767,21.322,24.425,23.058,25.009
22.682,19.391,22.452,20.923,22.445
25.534,20.397,23.839,23.043,25.092
26.653,21.523,25.681,23.812,26.338
23.013,15.433,22.517,17.753,22.926
26.246,20.324,24.048,23.15,25.598
24.476,18.426,23.633,20.735,24.157
24.686,21.423,24.232,23.632,25.046
25.707,21.59,24.848,23.618,25.649
26.858,22.283,26.229,25.597,27.535
26.736,22.476,26.093,24.573,26.744
21.242,18.103,20.223,19.403,20.778
27.526,22.426,25.054,24.907,26.839
27.886,23.473,25.537,25.6,26.904
24.661,19.985,24.094,21.555,24.429
26.492,21.113,25.032,24.462,26.449
28.289,23.524,27.275,25.832,28.434
27.734,22.506,26.818,25.496,27.728
28.143,21.782,25.519,24.867,27.309
24.138,18.86,22.864,20.682,23.387
28.836,25.226,28.349,27.279,29.29
26.549,21.815,25.352,24.377,26.249
27.88,21.831,25.357,24.624,26.966
24.453,19.37,23.448,22.34,24.3
26.702,22.462,26.093,24.741,26.563
26.551,20.31,24.681,22.67,25.648
24.542,19.603,22.666,21.278,23.184
22.08,19.118,20.875,20.341,21.505
