0.249,0.278,0.192,0.184,0.161
0.35,0.412,0.36,0.349,0.337
0.336,0.422,0.29,0.273,0.242
0.418,0.412,0.309,0.309,0.267
0.257,0.215,0.166,0.158,0.15
0.646,0.413,0.394,0.346,0.336
0.305,0.326,0.287,0.225,0.207
0.284,0.24,0.189,0.176,0.163
0.279,0.324,0.229,0.273,0.21
0.242,0.272,0.169,0.206,0.165
0.285,0.278,0.215,0.196,0.174
0.35,0.353,0.276,0.289,0.267
0.265,0.475,0.405,0.309,0.278
0.384,0.315,0.262,0.265,0.253
0.401,0.422,0.344,0.358,0.32
0.343,0.352,0.286,0.261,0.245
0.359,0.39,0.31,0.278,0.246
0.194,0.489,0.414,0.274,0.252
0.315,0.396,0.325,0.294,0.259
0.521,0.417,0.371,0.339,0.332
0.445,0.378,0.312,0.324,0.3
0.296,0.29,0.21,0.201,0.173
0.362,0.292,0.256,0.267,0.259
0.233,0.187,0.137,0.15,0.131
0.235,0.289,0.215,0.221,0.191
0.228,0.289,0.182,0.188,0.155
0.387,0.391,0.304,0.303,0.262
0.263,0.453,0.401,0.277,0.248
0.335,0.37,0.269,0.244,0.218
0.343,0.435,0.4,0.355,0.331
0.35,0.322,0.257,0.277,0.251
0.379,0.465,0.361,0.331,0.295
0.49,0.42,0.381,0.35,0.339
0.486,0.344,0.31,0.321,0.305
0.361,0.361,0.285,0.267,0.241
0.305,0.439,0.388,0.268,0.242
0.499,0.324,0.298,0.301,0.296
0.316,0.332,0.271,0.251,0.223
0.326,0.301,0.25,0.248,0.234
0.245,0.389,0.285,0.262,0.245
0.199,0.515,0.468,0.358,0.324
0.616,0.418,0.381,0.379,0.369
0.222,0.217,0.144,0.152,0.133
0.158,0.227,0.111,0.16,0.134
0.194,0.233,0.16,0.126,0.099
0.408,0.349,0.3,0.281,0.271
0.355,0.389,0.274,0.288,0.249
0.208,0.247,0.158,0.166,0.135
0.419,0.39,0.317,0.33,0.299
0.09,0.194,0.11,0.081,0.068
