0.304,0.289,0.268,0.25,0.247
0.472,0.489,0.448,0.44,0.429
0.349,0.347,0.326,0.303,0.3
0.322,0.533,0.5,0.459,0.455
0.282,0.283,0.249,0.238,0.234
0.42,0.46,0.419,0.409,0.402
0.301,0.517,0.489,0.453,0.447
0.47,0.439,0.41,0.434,0.429
0.46,0.404,0.389,0.372,0.369
0.425,0.472,0.449,0.444,0.438
