0.309,0.202,0.176,0.163,0.16
0.746,0.412,0.4,0.344,0.341
0.417,0.266,0.242,0.208,0.204
0.39,0.274,0.238,0.21,0.204
0.384,0.396,0.36,0.32,0.316
0.456,0.409,0.394,0.328,0.322
0.414,0.367,0.34,0.271,0.264
0.453,0.378,0.325,0.309,0.302
0.432,0.339,0.303,0.279,0.274
0.274,0.289,0.266,0.232,0.229
