0.267,0.278,0.272,0.176,0.143
0.201,0.323,0.214,0.319,0.15
0.279,0.395,0.26,0.311,0.149
0.266,0.532,0.219,0.394,0.153
0.214,0.214,0.13,0.193,0.073
0.342,0.503,0.3,0.489,0.273
0.219,0.358,0.219,0.258,0.1
0.263,0.247,0.207,0.189,0.091
0.183,0.358,0.167,0.301,0.104
0.231,0.279,0.189,0.218,0.107
0.265,0.296,0.246,0.197,0.089
0.356,0.357,0.336,0.313,0.303
0.221,0.247,0.193,0.221,0.136
0.277,0.391,0.339,0.315,0.196
0.259,0.481,0.252,0.359,0.194
0.234,0.397,0.198,0.296,0.104
0.28,0.397,0.282,0.301,0.147
0.221,0.22,0.155,0.158,0.066
0.294,0.336,0.237,0.298,0.168
0.262,0.415,0.246,0.429,0.206
0.352,0.399,0.313,0.374,0.263
0.216,0.321,0.214,0.22,0.123
0.277,0.309,0.239,0.254,0.134
0.215,0.218,0.125,0.19,0.069
0.267,0.248,0.188,0.202,0.108
0.272,0.291,0.217,0.202,0.11
0.194,0.396,0.197,0.32,0.132
0.25,0.446,0.325,0.246,0.121
0.271,0.339,0.312,0.265,0.175
0.235,0.408,0.281,0.324,0.18
0.304,0.397,0.224,0.291,0.152
0.375,0.468,0.345,0.352,0.212
0.287,0.387,0.297,0.421,0.191
0.225,0.417,0.192,0.432,0.15
0.283,0.355,0.278,0.276,0.182
0.207,0.342,0.207,0.249,0.14
0.341,0.34,0.25,0.344,0.191
0.219,0.382,0.275,0.326,0.16
0.288,0.304,0.195,0.259,0.115
0.249,0.325,0.22,0.214,0.098
0.209,0.267,0.158,0.186,0.078
0.338,0.536,0.319,0.51,0.296
0.181,0.196,0.141,0.158,0.062
0.254,0.232,0.172,0.118,0.062
0.253,0.22,0.16,0.138,0.066
0.349,0.372,0.325,0.294,0.237
0.232,0.339,0.206,0.312,0.138
0.175,0.335,0.168,0.186,0.085
0.319,0.497,0.305,0.374,0.21
0.209,0.213,0.134,0.085,0.04
