25.223,19.526,23.907,24.819,25.122
28.489,21.444,26.268,26.96,27.356
26.385,17.131,21.096,20.014,20.141
24.788,19.242,22.934,21.695,21.869
29.535,24.541,27.966,29.172,29.445
22.754,19.95,22.028,21.481,21.566
27.444,21.563,24.343,25.228,25.454
24.91,20.438,23.234,24.416,24.61
29.577,24.145,28.427,29.261,29.599
28.163,21.09,24.133,23.535,23.689
25.238,20.985,24.349,24.843,25.042
23.272,20.331,22.589,22.577,22.714
29.134,22.21,27.629,27.942,28.167
26.977,21.421,25.393,25.628,25.833
23.913,19.813,23.478,23.468,23.825
28.555,22.023,27.647,29.316,29.782
26.744,21.369,24.562,24.558,24.936
28.46,20.424,24.622,26.236,26.596
26.752,21.357,25.65,25.275,25.853
26.071,21.495,25.05,25.107,25.387
24.383,20.507,23.765,23.861,24.155
27.142,19.599,21.45,23.457,23.663
25.878,21.484,25.269,26.647,26.876
28.718,23.498,27.148,28.003,28.24
28.965,21.843,25.976,25.248,25.868
27.152,19.679,24.793,25.186,25.628
25.764,21.168,25.272,25.204,25.631
27.863,21.859,25.578,25.665,25.88
26.633,20.557,25.023,25.681,25.905
27.345,22.189,26.382,26.377,26.654
26.39,21.813,25.687,26.594,26.8
24.985,18.871,24.224,20.946,21.232
25.679,20.844,23.764,23.063,23.258
28.02,23.712,27.272,27.221,27.556
24.417,19.75,22.863,21.794,22.009
26.756,19.477,21.533,21.365,21.57
23.713,19.206,21.111,22.709,22.824
29.151,22.329,27.317,26.995,27.544
29.73,25.245,28.965,29.39,29.764
28.148,19.866,25.345,26.83,27.198
27.798,22.595,25.816,26.386,26.608
22.451,19.04,21.546,21.197,21.37
28.617,24.126,28.795,30.098,30.444
27.54,20.444,25.713,25.339,25.674
28.66,22.718,27.335,28.894,29.365
23.68,19.877,22.804,23.4,23.503
27.592,19.965,23.57,23.485,23.776
28.167,20.305,23.45,23.898,24.065
24.708,20.343,24.018,23.963,24.429
36.249,25.152,30.567,31.623,31.937
