0.349,0.383,0.365,0.352,0.36
0.369,0.437,0.421,0.429,0.435
0.432,0.484,0.429,0.416,0.412
0.515,0.509,0.48,0.479,0.474
0.352,0.334,0.315,0.302,0.307
0.619,0.504,0.494,0.477,0.477
0.403,0.378,0.369,0.329,0.337
0.312,0.287,0.278,0.252,0.253
0.415,0.446,0.42,0.399,0.408
0.376,0.388,0.375,0.344,0.354
0.403,0.418,0.382,0.359,0.363
0.4,0.406,0.38,0.375,0.381
0.367,0.437,0.404,0.388,0.392
0.43,0.427,0.401,0.392,0.399
0.485,0.52,0.471,0.459,0.457
0.446,0.468,0.428,0.416,0.418
0.431,0.444,0.427,0.396,0.399
0.373,0.407,0.387,0.393,0.397
0.425,0.431,0.404,0.381,0.386
0.494,0.455,0.433,0.436,0.435
0.469,0.429,0.405,0.395,0.394
0.394,0.442,0.393,0.38,0.382
0.404,0.366,0.353,0.325,0.33
0.331,0.322,0.306,0.299,0.311
0.342,0.46,0.425,0.415,0.409
0.348,0.505,0.466,0.473,0.467
0.476,0.445,0.426,0.402,0.407
0.375,0.383,0.358,0.338,0.34
0.397,0.504,0.474,0.464,0.464
0.402,0.49,0.471,0.454,0.457
0.382,0.369,0.354,0.33,0.339
0.481,0.502,0.47,0.445,0.443
0.514,0.438,0.424,0.406,0.407
0.486,0.433,0.428,0.408,0.416
0.402,0.414,0.386,0.397,0.395
0.435,0.431,0.409,0.385,0.389
0.47,0.405,0.395,0.368,0.375
0.418,0.422,0.387,0.367,0.374
0.366,0.382,0.381,0.309,0.327
0.331,0.412,0.366,0.331,0.338
0.375,0.41,0.377,0.345,0.344
0.596,0.489,0.472,0.467,0.461
0.29,0.317,0.299,0.274,0.284
0.31,0.352,0.287,0.334,0.332
0.322,0.332,0.316,0.265,0.27
0.386,0.481,0.463,0.424,0.427
0.426,0.424,0.38,0.38,0.384
0.371,0.418,0.377,0.361,0.355
0.447,0.423,0.398,0.38,0.38
0.233,0.371,0.36,0.263,0.28
0.431,0.502,0.479,0.447,0.453
0.47,0.434,0.406,0.398,0.401
0.405,0.461,0.445,0.42,0.421
0.492,0.503,0.455,0.433,0.43
0.349,0.344,0.333,0.289,0.299
0.329,0.343,0.322,0.301,0.305
0.327,0.327,0.322,0.266,0.281
0.37,0.37,0.341,0.323,0.329
0.537,0.536,0.49,0.465,0.458
0.387,0.435,0.394,0.407,0.41
0.502,0.457,0.451,0.432,0.435
0.49,0.499,0.428,0.434,0.432
0.415,0.399,0.355,0.344,0.343
0.49,0.448,0.422,0.409,0.404
0.448,0.442,0.423,0.416,0.421
0.424,0.492,0.473,0.43,0.44
0.342,0.447,0.386,0.346,0.348
0.403,0.575,0.551,0.51,0.503
0.265,0.274,0.26,0.249,0.252
0.454,0.446,0.416,0.411,0.415
0.407,0.45,0.435,0.39,0.393
0.328,0.347,0.33,0.287,0.294
0.408,0.466,0.437,0.428,0.427
0.356,0.359,0.357,0.324,0.335
0.391,0.441,0.411,0.377,0.384
0.367,0.394,0.382,0.316,0.329
0.423,0.522,0.503,0.484,0.484
0.34,0.495,0.455,0.373,0.372
0.525,0.495,0.455,0.435,0.437
0.493,0.507,0.467,0.439,0.439
0.398,0.415,0.397,0.4,0.404
0.443,0.47,0.446,0.435,0.431
0.352,0.346,0.316,0.298,0.295
0.365,0.458,0.425,0.425,0.422
0.517,0.479,0.479,0.434,0.44
0.308,0.319,0.312,0.257,0.27
0.375,0.368,0.363,0.342,0.354
0.643,0.632,0.571,0.581,0.563
0.399,0.37,0.347,0.332,0.331
0.366,0.453,0.424,0.411,0.412
0.309,0.352,0.312,0.278,0.287
0.358,0.368,0.343,0.319,0.323
0.494,0.531,0.514,0.491,0.491
0.309,0.306,0.295,0.287,0.299
0.498,0.512,0.47,0.473,0.471
0.326,0.4,0.375,0.366,0.373
0.469,0.454,0.405,0.396,0.395
0.334,0.329,0.325,0.276,0.296
0.396,0.448,0.409,0.457,0.455
0.503,0.472,0.434,0.452,0.448
