0.279,0.413,0.35,0.374,0.332
0.341,0.429,0.407,0.385,0.382
0.338,0.483,0.368,0.436,0.354
0.386,0.5,0.405,0.477,0.382
0.313,0.314,0.297,0.3,0.288
0.526,0.502,0.471,0.506,0.479
0.317,0.365,0.322,0.336,0.303
0.262,0.287,0.285,0.258,0.263
0.332,0.485,0.396,0.437,0.371
0.303,0.361,0.304,0.337,0.295
0.327,0.422,0.339,0.38,0.318
0.341,0.49,0.431,0.421,0.383
0.309,0.346,0.295,0.322,0.284
0.363,0.433,0.398,0.391,0.371
0.414,0.503,0.427,0.473,0.424
0.343,0.406,0.342,0.373,0.325
0.284,0.419,0.356,0.369,0.302
0.347,0.433,0.357,0.37,0.335
0.407,0.44,0.385,0.428,0.379
0.391,0.431,0.372,0.404,0.362
0.319,0.382,0.304,0.354,0.296
0.329,0.369,0.316,0.346,0.305
0.28,0.316,0.292,0.284,0.271
0.285,0.328,0.289,0.306,0.275
0.281,0.373,0.294,0.336,0.27
0.365,0.464,0.403,0.433,0.365
0.296,0.393,0.317,0.365,0.299
0.321,0.392,0.342,0.358,0.321
0.324,0.427,0.387,0.399,0.36
0.327,0.366,0.325,0.338,0.312
0.393,0.472,0.398,0.455,0.386
0.42,0.469,0.434,0.424,0.405
0.419,0.437,0.407,0.442,0.407
0.312,0.4,0.339,0.369,0.319
0.334,0.435,0.363,0.405,0.344
0.411,0.403,0.392,0.374,0.375
0.352,0.456,0.391,0.423,0.365
0.331,0.373,0.357,0.327,0.332
0.275,0.392,0.314,0.34,0.294
0.277,0.377,0.307,0.357,0.284
0.5,0.511,0.462,0.507,0.47
0.273,0.282,0.28,0.26,0.267
0.245,0.386,0.312,0.35,0.284
0.258,0.323,0.29,0.289,0.266
0.343,0.506,0.471,0.475,0.452
0.345,0.455,0.365,0.423,0.353
0.283,0.382,0.305,0.362,0.292
0.369,0.435,0.362,0.4,0.355
0.233,0.333,0.285,0.245,0.25
0.33,0.47,0.375,0.442,0.358
0.392,0.439,0.373,0.418,0.367
0.337,0.456,0.424,0.389,0.366
0.41,0.483,0.426,0.453,0.401
0.301,0.344,0.312,0.3,0.289
0.264,0.408,0.383,0.34,0.33
0.273,0.324,0.289,0.283,0.264
0.315,0.363,0.312,0.346,0.305
0.388,0.512,0.402,0.488,0.391
0.311,0.433,0.345,0.407,0.331
0.451,0.465,0.437,0.434,0.426
0.372,0.496,0.377,0.45,0.369
0.307,0.463,0.377,0.434,0.363
0.398,0.465,0.386,0.447,0.376
0.384,0.456,0.402,0.423,0.383
0.366,0.437,0.385,0.399,0.355
0.279,0.469,0.344,0.391,0.312
0.302,0.411,0.31,0.385,0.299
0.246,0.241,0.243,0.229,0.241
0.375,0.451,0.372,0.431,0.367
0.327,0.507,0.466,0.403,0.381
0.267,0.316,0.288,0.292,0.268
0.342,0.438,0.378,0.411,0.376
0.293,0.349,0.299,0.326,0.292
0.317,0.41,0.332,0.376,0.322
0.324,0.377,0.357,0.334,0.328
0.351,0.425,0.362,0.402,0.346
0.269,0.423,0.323,0.38,0.316
0.433,0.508,0.434,0.46,0.411
0.397,0.516,0.433,0.485,0.431
0.316,0.406,0.335,0.375,0.324
0.365,0.414,0.357,0.388,0.344
0.269,0.34,0.283,0.312,0.258
0.279,0.378,0.314,0.342,0.288
0.442,0.478,0.447,0.454,0.439
0.264,0.312,0.293,0.249,0.252
0.305,0.355,0.304,0.331,0.295
0.554,0.645,0.529,0.633,0.537
0.315,0.372,0.31,0.368,0.319
0.296,0.454,0.406,0.412,0.364
0.243,0.349,0.271,0.305,0.257
0.279,0.356,0.306,0.327,0.286
0.399,0.467,0.399,0.45,0.388
0.276,0.305,0.281,0.275,0.26
0.434,0.505,0.431,0.472,0.419
0.279,0.384,0.34,0.319,0.303
0.409,0.439,0.376,0.395,0.356
0.289,0.324,0.299,0.292,0.279
0.304,0.413,0.344,0.411,0.351
0.407,0.523,0.449,0.506,0.448
0.413,0.459,0.41,0.444,0.405
