0.368,0.224,0.199,0.188,0.186
0.404,0.34,0.298,0.294,0.286
0.481,0.333,0.325,0.256,0.256
0.322,0.288,0.255,0.24,0.231
0.508,0.373,0.345,0.312,0.302
0.582,0.382,0.327,0.323,0.316
0.285,0.355,0.276,0.208,0.202
0.415,0.332,0.292,0.273,0.27
0.378,0.301,0.277,0.234,0.223
0.396,0.343,0.303,0.268,0.264
