0.244,0.358,0.276,0.328,0.257
0.307,0.467,0.418,0.404,0.372
0.381,0.478,0.36,0.467,0.35
0.22,0.287,0.235,0.266,0.219
0.281,0.345,0.26,0.326,0.25
0.346,0.424,0.369,0.393,0.343
0.327,0.424,0.312,0.408,0.308
0.291,0.389,0.285,0.366,0.266
0.326,0.502,0.421,0.445,0.362
0.391,0.473,0.398,0.449,0.383
